,Link,Brand,Model,Laptop Series,Part No,Processor Brand,Processor Model,Processor Core,RAM,RAM Type,Installed SSD Type,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Touch Screen,HDMI Port,LAN,Finger Print Sensor,Operating System,Color,Weight (Kg),Power Adapter,Warranty,Country Of Origin
0,https://www.ryans.com/lenovo-ideapad-1-15amn7-amd-athlon-silver-7120u-8gb-ram-256gb-ssd-15.6-inch-fhd-display-cloud-grey-laptop,Lenovo,Lenovo IdeaPad 1 15AMN7,IdeaPad,82VG00LCIN,AMD,Athlon Silver 7120U,2,8GB,LPDDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Cloud Grey,1.58,65,2,China
1,https://www.ryans.com/lenovo-ideapad-1-15amn7-amd-athlon-silver-7120u-8gb-ram-256gb-ssd-15.6-inch-fhd-display-cloud-grey-laptop,Lenovo,Lenovo IdeaPad 1 15AMN7,IdeaPad,82VG00LCIN,AMD,Athlon Silver 7120U,2,8GB,LPDDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Cloud Grey,1.58,65,2,China
2,https://www.ryans.com/lenovo-ideapad-1-15amn7-amd-athlon-silver-7120u-8gb-ram-256gb-ssd-15.6-inch-fhd-display-cloud-grey-laptop,Lenovo,Lenovo IdeaPad 1 15AMN7,IdeaPad,82VG00LCIN,AMD,Athlon Silver 7120U,2,8GB,LPDDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Cloud Grey,1.58,65,2,China
3,https://www.ryans.com/asus-br1100fka-intel-cdc-n4500-11.6-inch-hd-led-touch-display-dark-grey-education-laptop-bp1039w,Asus,Asus BR1100FKA,ExpertBook,BP1039W,Intel,CDC N4500,2,4GB,DDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,11.6,HD LED Touch Display,1366x768,Yes,1,Yes,No,Win-11 Home,Dark Gray,1.4,45,3,Taiwan
4,https://www.ryans.com/asus-br1100fka-intel-cdc-n4500-11.6-inch-hd-led-touch-display-dark-grey-education-laptop-bp1039w,Asus,Asus BR1100FKA,ExpertBook,BP1039W,Intel,CDC N4500,2,4GB,DDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,11.6,HD LED Touch Display,1366x768,Yes,1,Yes,No,Win-11 Home,Dark Gray,1.4,45,3,Taiwan
5,https://www.ryans.com/asus-br1100fka-intel-cdc-n4500-11.6-inch-hd-led-touch-display-dark-grey-education-laptop-bp1039w,Asus,Asus BR1100FKA,ExpertBook,BP1039W,Intel,CDC N4500,2,4GB,DDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,11.6,HD LED Touch Display,1366x768,Yes,1,Yes,No,Win-11 Home,Dark Gray,1.4,45,3,Taiwan
6,https://www.ryans.com/chuwi-minibook-x-2-in-1-intel-core-n100-10.5-inch-fhd-plus-wuxga-touch-display-grey-laptop,Chuwi,Chuwi MiniBook X 2 in 1,MiniBook,Not Found,Intel,Core N100,4,12GB,LPDDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,10.5,FHD+ Display,1920x1200,Yes,No,No,No,Win-11 Home,Gray,0.92,88,2,China
7,https://www.ryans.com/chuwi-minibook-x-2-in-1-intel-core-n100-10.5-inch-fhd-plus-wuxga-touch-display-grey-laptop,Chuwi,Chuwi MiniBook X 2 in 1,MiniBook,Not Found,Intel,Core N100,4,12GB,LPDDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,10.5,FHD+ Display,1920x1200,Yes,No,No,No,Win-11 Home,Gray,0.92,88,2,China
8,https://www.ryans.com/chuwi-minibook-x-2-in-1-intel-core-n100-10.5-inch-fhd-plus-wuxga-touch-display-grey-laptop,Chuwi,Chuwi MiniBook X 2 in 1,MiniBook,Not Found,Intel,Core N100,4,12GB,LPDDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,10.5,FHD+ Display,1920x1200,Yes,No,No,No,Win-11 Home,Gray,0.92,88,2,China
9,https://www.ryans.com/hp-15s-eq1578au-amd-athlon-silver-3050u-15.6-inch-fhd-display-silver-laptop,HP,HP 15s-eq1578AU,15s,7K1K3PA,AMD,Athlon Silver 3050U,2,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.7,45,2,USA
10,https://www.ryans.com/hp-15s-eq1578au-amd-athlon-silver-3050u-15.6-inch-fhd-display-silver-laptop,HP,HP 15s-eq1578AU,15s,7K1K3PA,AMD,Athlon Silver 3050U,2,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.7,45,2,USA
11,https://www.ryans.com/hp-15s-eq1578au-amd-athlon-silver-3050u-15.6-inch-fhd-display-silver-laptop,HP,HP 15s-eq1578AU,15s,7K1K3PA,AMD,Athlon Silver 3050U,2,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.7,45,2,USA
12,https://www.ryans.com/lenovo-ideapad-1-15amn7-amd-ryzen-3-7320u-15.6-inch-fhd-display-sand-laptop,Lenovo,Lenovo IdeaPad 1 15AMN7,IdeaPad,82VG00EUIN,AMD,Ryzen 3 7320U,4,8GB,LPDDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Sand,1.58,65,2,China
13,https://www.ryans.com/lenovo-ideapad-1-15amn7-amd-ryzen-3-7320u-15.6-inch-fhd-display-sand-laptop,Lenovo,Lenovo IdeaPad 1 15AMN7,IdeaPad,82VG00EUIN,AMD,Ryzen 3 7320U,4,8GB,LPDDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Sand,1.58,65,2,China
14,https://www.ryans.com/lenovo-ideapad-1-15amn7-amd-ryzen-3-7320u-15.6-inch-fhd-display-sand-laptop,Lenovo,Lenovo IdeaPad 1 15AMN7,IdeaPad,82VG00EUIN,AMD,Ryzen 3 7320U,4,8GB,LPDDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Sand,1.58,65,2,China
15,https://www.ryans.com/infinix-in-book-y2-plus-intel-core-i5-1155g7-8gb-ram-512gb-ssd-15.6-inch-fhd-display-silver-laptop,Infinix,Infinix INBOOK Y2 Plus,INBOOK,Not Found,Intel,Core i5 1155G7,4,8GB,LPDDR4x,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.8,45,2,China
16,https://www.ryans.com/infinix-in-book-y2-plus-intel-core-i5-1155g7-8gb-ram-512gb-ssd-15.6-inch-fhd-display-silver-laptop,Infinix,Infinix INBOOK Y2 Plus,INBOOK,Not Found,Intel,Core i5 1155G7,4,8GB,LPDDR4x,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.8,45,2,China
17,https://www.ryans.com/infinix-in-book-y2-plus-intel-core-i5-1155g7-8gb-ram-512gb-ssd-15.6-inch-fhd-display-silver-laptop,Infinix,Infinix INBOOK Y2 Plus,INBOOK,Not Found,Intel,Core i5 1155G7,4,8GB,LPDDR4x,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.8,45,2,China
18,https://www.ryans.com/acer-aspire-5-5p-a515-58p-intel-core-i3-1305u-15.6-inch-fhd-ips-display-steel-gray-laptop,Acer,Acer Aspire 5 5P-A515-58P,Aspire,NX.KHJSI.005,Intel,Core i3 1305U,5,8GB,LPDDR5,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Steel Gray,1.78,65,2,Taiwan
19,https://www.ryans.com/acer-aspire-5-5p-a515-58p-intel-core-i3-1305u-15.6-inch-fhd-ips-display-steel-gray-laptop,Acer,Acer Aspire 5 5P-A515-58P,Aspire,NX.KHJSI.005,Intel,Core i3 1305U,5,8GB,LPDDR5,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Steel Gray,1.78,65,2,Taiwan
20,https://www.ryans.com/acer-aspire-5-5p-a515-58p-intel-core-i3-1305u-15.6-inch-fhd-ips-display-steel-gray-laptop,Acer,Acer Aspire 5 5P-A515-58P,Aspire,NX.KHJSI.005,Intel,Core i3 1305U,5,8GB,LPDDR5,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Steel Gray,1.78,65,2,Taiwan
21,https://www.ryans.com/dell-inspiron-15-3520-intel-core-i3-1215u-15.6-inch-fhd-display-platinum-silver-laptop,Dell,Dell Inspiron 15 3520,Inspiron,WARMLKN15ADL23051004PLASPP-2Y,Intel,Core i3 1215U,6,8GB,DDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,15.6,Full HD Display,1920x1080,No,1,No,No,Win-11 Home,Platinum Silver,1.65,65,2,USA
22,https://www.ryans.com/dell-inspiron-15-3520-intel-core-i3-1215u-15.6-inch-fhd-display-platinum-silver-laptop,Dell,Dell Inspiron 15 3520,Inspiron,WARMLKN15ADL23051004PLASPP-2Y,Intel,Core i3 1215U,6,8GB,DDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,15.6,Full HD Display,1920x1080,No,1,No,No,Win-11 Home,Platinum Silver,1.65,65,2,USA
23,https://www.ryans.com/dell-inspiron-15-3520-intel-core-i3-1215u-15.6-inch-fhd-display-platinum-silver-laptop,Dell,Dell Inspiron 15 3520,Inspiron,WARMLKN15ADL23051004PLASPP-2Y,Intel,Core i3 1215U,6,8GB,DDR4,NVMe PCIe,Intel UHD Graphics,Integrated,Shared,15.6,Full HD Display,1920x1080,No,1,No,No,Win-11 Home,Platinum Silver,1.65,65,2,USA
24,https://www.ryans.com/acer-aspire-3-a315-59-56vc-intel-core-i5-1235u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-pure-silver-laptop,Acer,Acer Aspire 3 A315-59-56VC,Aspire,NX.K6TSI.00G/UN.K6TSI.023,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,Not Found,Unmentioned,No,Free-Dos,Pure Silver,,88,2,Taiwan
25,https://www.ryans.com/acer-aspire-3-a315-59-56vc-intel-core-i5-1235u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-pure-silver-laptop,Acer,Acer Aspire 3 A315-59-56VC,Aspire,NX.K6TSI.00G/UN.K6TSI.023,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,Not Found,Unmentioned,No,Free-Dos,Pure Silver,,88,2,Taiwan
26,https://www.ryans.com/acer-aspire-3-a315-59-56vc-intel-core-i5-1235u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-pure-silver-laptop,Acer,Acer Aspire 3 A315-59-56VC,Aspire,NX.K6TSI.00G/UN.K6TSI.023,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,Not Found,Unmentioned,No,Free-Dos,Pure Silver,,88,2,Taiwan
27,https://www.ryans.com/hp-15s-fq5342tu-intel-core-i5-1235u-8gb-ddr4-512gb-ssd-15.6-inch-fhd-display-silver-laptop,HP,HP 15s-fq5342TU,15s,9T0Y8PA,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.69,45,2,USA
28,https://www.ryans.com/hp-15s-fq5342tu-intel-core-i5-1235u-8gb-ddr4-512gb-ssd-15.6-inch-fhd-display-silver-laptop,HP,HP 15s-fq5342TU,15s,9T0Y8PA,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.69,45,2,USA
29,https://www.ryans.com/hp-15s-fq5342tu-intel-core-i5-1235u-8gb-ddr4-512gb-ssd-15.6-inch-fhd-display-silver-laptop,HP,HP 15s-fq5342TU,15s,9T0Y8PA,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Silver,1.69,45,2,USA
30,https://www.ryans.com/hp-15s-fq5344tu-12th-gen-intel-core-i5-1235u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-spruce-blue-laptop,HP,HP 15s-fq5344TU,15s,9T0Z0PA,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Spruce Blue,1.69,45,2,USA
31,https://www.ryans.com/hp-15s-fq5344tu-12th-gen-intel-core-i5-1235u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-spruce-blue-laptop,HP,HP 15s-fq5344TU,15s,9T0Z0PA,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Spruce Blue,1.69,45,2,USA
32,https://www.ryans.com/hp-15s-fq5344tu-12th-gen-intel-core-i5-1235u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-spruce-blue-laptop,HP,HP 15s-fq5344TU,15s,9T0Z0PA,Intel,Core i5 1235U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Spruce Blue,1.69,45,2,USA
33,https://www.ryans.com/hp-15-fc0166au-amd-ryzen-5-7520u-8gb-ddr5-512gb-ssd-15.6-inch-fhd-display-moonlight-blue-laptop,Hp,HP 15-fc0166AU,15,9S532PA,AMD,Ryzen 5 7520U,4,8GB,DDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Moonlight Blue,1.59,45,2,USA
34,https://www.ryans.com/hp-15-fc0166au-amd-ryzen-5-7520u-8gb-ddr5-512gb-ssd-15.6-inch-fhd-display-moonlight-blue-laptop,Hp,HP 15-fc0166AU,15,9S532PA,AMD,Ryzen 5 7520U,4,8GB,DDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Moonlight Blue,1.59,45,2,USA
35,https://www.ryans.com/hp-15-fc0166au-amd-ryzen-5-7520u-8gb-ddr5-512gb-ssd-15.6-inch-fhd-display-moonlight-blue-laptop,Hp,HP 15-fc0166AU,15,9S532PA,AMD,Ryzen 5 7520U,4,8GB,DDR5,NVMe PCIe,AMD Radeon 610M Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Moonlight Blue,1.59,45,2,USA
36,https://www.ryans.com/acer-swift-go-14-sfg14-41-r5rb-amd-ryzen-5-7530u-8gb-ram-512gb-ssd-14-inch-fhd-display-pure-silver-laptop,Acer,Acer Swift Go 14 SFG14-41-R5RB,Swift,NX.KG3SI.004,AMD,Ryzen 5 7530U,6,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,14,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Pure Silver,1.25,65,2,Taiwan
37,https://www.ryans.com/acer-swift-go-14-sfg14-41-r5rb-amd-ryzen-5-7530u-8gb-ram-512gb-ssd-14-inch-fhd-display-pure-silver-laptop,Acer,Acer Swift Go 14 SFG14-41-R5RB,Swift,NX.KG3SI.004,AMD,Ryzen 5 7530U,6,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,14,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Pure Silver,1.25,65,2,Taiwan
38,https://www.ryans.com/acer-swift-go-14-sfg14-41-r5rb-amd-ryzen-5-7530u-8gb-ram-512gb-ssd-14-inch-fhd-display-pure-silver-laptop,Acer,Acer Swift Go 14 SFG14-41-R5RB,Swift,NX.KG3SI.004,AMD,Ryzen 5 7530U,6,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,14,FHD LED Display,1920x1080,No,1,No,Yes,Win-11 Home,Pure Silver,1.25,65,2,Taiwan
39,https://www.ryans.com/huawei-matebook-b3-520-15.6-inch-space-gray-laptop,Huawei,Huawei MateBook B3-520,MateBook,BDZ-WDH9A,Intel,Core i5 1135G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD,1920x1080,No,1,Yes,Yes,Win-11 Home,Space Gray,1.56,65,2,China
40,https://www.ryans.com/huawei-matebook-b3-520-15.6-inch-space-gray-laptop,Huawei,Huawei MateBook B3-520,MateBook,BDZ-WDH9A,Intel,Core i5 1135G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD,1920x1080,No,1,Yes,Yes,Win-11 Home,Space Gray,1.56,65,2,China
41,https://www.ryans.com/huawei-matebook-b3-520-15.6-inch-space-gray-laptop,Huawei,Huawei MateBook B3-520,MateBook,BDZ-WDH9A,Intel,Core i5 1135G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD,1920x1080,No,1,Yes,Yes,Win-11 Home,Space Gray,1.56,65,2,China
42,https://www.ryans.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i7-1165g-8gb-ram-512gb-ssd-15.6-inch-fhd-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Slim 3i 15ITL6,IdeaPad,82H803UCIN,Intel,Core i7 1165G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Arctic Grey,1.65,65,2,China
43,https://www.ryans.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i7-1165g-8gb-ram-512gb-ssd-15.6-inch-fhd-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Slim 3i 15ITL6,IdeaPad,82H803UCIN,Intel,Core i7 1165G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Arctic Grey,1.65,65,2,China
44,https://www.ryans.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i7-1165g-8gb-ram-512gb-ssd-15.6-inch-fhd-display-arctic-grey-laptop,Lenovo,Lenovo IdeaPad Slim 3i 15ITL6,IdeaPad,82H803UCIN,Intel,Core i7 1165G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Free-Dos,Arctic Grey,1.65,65,2,China
45,https://www.ryans.com/hp-15-fd0202tu-intel-core-i5-1335u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-diamond-white-laptop,HP,HP 15-fd0202TU,15,973Q7PA,Intel,Core i5 1335U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Diamond White,1.59,45,2,USA
46,https://www.ryans.com/hp-15-fd0202tu-intel-core-i5-1335u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-diamond-white-laptop,HP,HP 15-fd0202TU,15,973Q7PA,Intel,Core i5 1335U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Diamond White,1.59,45,2,USA
47,https://www.ryans.com/hp-15-fd0202tu-intel-core-i5-1335u-8gb-ram-512gb-ssd-15.6-inch-fhd-display-diamond-white-laptop,HP,HP 15-fd0202TU,15,973Q7PA,Intel,Core i5 1335U,10,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Diamond White,1.59,45,2,USA
48,https://www.ryans.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i7-1165g7-15.6-inch-fhd-antiglare-led-display-abyss-blue-laptop,Lenovo,Lenovo IdeaPad Slim 3i 15ITL6,IdeaPad,82H802M6IN,Intel,Core i7 1165G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD Antiglare LED,1920x1080,No,1,No,Yes,Win-11 Home,Abyss Blue,1.65,65,2,China
49,https://www.ryans.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i7-1165g7-15.6-inch-fhd-antiglare-led-display-abyss-blue-laptop,Lenovo,Lenovo IdeaPad Slim 3i 15ITL6,IdeaPad,82H802M6IN,Intel,Core i7 1165G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD Antiglare LED,1920x1080,No,1,No,Yes,Win-11 Home,Abyss Blue,1.65,65,2,China
50,https://www.ryans.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i7-1165g7-15.6-inch-fhd-antiglare-led-display-abyss-blue-laptop,Lenovo,Lenovo IdeaPad Slim 3i 15ITL6,IdeaPad,82H802M6IN,Intel,Core i7 1165G7,4,8GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD Antiglare LED,1920x1080,No,1,No,Yes,Win-11 Home,Abyss Blue,1.65,65,2,China
51,https://www.ryans.com/msi-modern-15-b12m-12th-gen-intel-core-i7-1255u-15.6-inch-fhd-ips-display-classic-black-laptop,MSI,MSI Modern 15 B12M,Modern,B12M-041BD-BB71255U16GXXDX11EMH,Intel,Core i7 1255U,10,16GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Classic Black,1.7,65,2,Taiwan
52,https://www.ryans.com/msi-modern-15-b12m-12th-gen-intel-core-i7-1255u-15.6-inch-fhd-ips-display-classic-black-laptop,MSI,MSI Modern 15 B12M,Modern,B12M-041BD-BB71255U16GXXDX11EMH,Intel,Core i7 1255U,10,16GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Classic Black,1.7,65,2,Taiwan
53,https://www.ryans.com/msi-modern-15-b12m-12th-gen-intel-core-i7-1255u-15.6-inch-fhd-ips-display-classic-black-laptop,MSI,MSI Modern 15 B12M,Modern,B12M-041BD-BB71255U16GXXDX11EMH,Intel,Core i7 1255U,10,16GB,DDR4,NVMe PCIe,Intel Iris Xe Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,No,No,Win-11 Home,Classic Black,1.7,65,2,Taiwan
54,https://www.ryans.com/acer-aspire-5-5m-a515-58gm-intel-core-i5-1335u-16gb-ram-512gb-ssd-15.6-inch-fhd-ips-display-steel-gray-gaming-laptop,Acer,Acer Aspire 5 5M-A515-58GM,Aspire,UN.KGYSI.003,Intel,Core i5 1335U,10,16GB,DDR4,NVMe PCIe,Nvidia RTX 2050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,Not Found,Unmentioned,No,Win-11 Home,Steel Gray,,88,2,Taiwan
55,https://www.ryans.com/acer-aspire-5-5m-a515-58gm-intel-core-i5-1335u-16gb-ram-512gb-ssd-15.6-inch-fhd-ips-display-steel-gray-gaming-laptop,Acer,Acer Aspire 5 5M-A515-58GM,Aspire,UN.KGYSI.003,Intel,Core i5 1335U,10,16GB,DDR4,NVMe PCIe,Nvidia RTX 2050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,Not Found,Unmentioned,No,Win-11 Home,Steel Gray,,88,2,Taiwan
56,https://www.ryans.com/acer-aspire-5-5m-a515-58gm-intel-core-i5-1335u-16gb-ram-512gb-ssd-15.6-inch-fhd-ips-display-steel-gray-gaming-laptop,Acer,Acer Aspire 5 5M-A515-58GM,Aspire,UN.KGYSI.003,Intel,Core i5 1335U,10,16GB,DDR4,NVMe PCIe,Nvidia RTX 2050 Graphics,Dedicated,4GB,15.6,FHD LED Display,1920x1080,No,Not Found,Unmentioned,No,Win-11 Home,Steel Gray,,88,2,Taiwan
57,https://www.ryans.com/gigabyte-gaming-g5-mf-12th-gen-intel-core-i5-12500h-15.6-inch-fhd-display-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 MF,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 4050 Graphics,Dedicated,6GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,2.08,150,2,Taiwan
58,https://www.ryans.com/gigabyte-gaming-g5-mf-12th-gen-intel-core-i5-12500h-15.6-inch-fhd-display-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 MF,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 4050 Graphics,Dedicated,6GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,2.08,150,2,Taiwan
59,https://www.ryans.com/gigabyte-gaming-g5-mf-12th-gen-intel-core-i5-12500h-15.6-inch-fhd-display-matte-black-gaming-laptop,Gigabyte,Gigabyte Gaming G5 MF,Gaming,Not Found,Intel,Core i5 12500H,12,8GB,DDR4,NVMe PCIe,Nvidia RTX 4050 Graphics,Dedicated,6GB,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Win-11 Home,Matt Black,2.08,150,2,Taiwan
60,https://www.ryans.com/acer-aspire-lite-al15-41-amd-ryzen-5-5500u-15.6-inch-fhd-display-titanium-gray-laptop,Acer,Acer Aspire Lite AL15-41,Aspire,UN.431SI.328,AMD,Ryzen 5 5500U,6,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Free-Dos,Titanium Grey,1.59,45,2,Taiwan
61,https://www.ryans.com/acer-aspire-lite-al15-41-amd-ryzen-5-5500u-15.6-inch-fhd-display-titanium-gray-laptop,Acer,Acer Aspire Lite AL15-41,Aspire,UN.431SI.328,AMD,Ryzen 5 5500U,6,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Free-Dos,Titanium Grey,1.59,45,2,Taiwan
62,https://www.ryans.com/acer-aspire-lite-al15-41-amd-ryzen-5-5500u-15.6-inch-fhd-display-titanium-gray-laptop,Acer,Acer Aspire Lite AL15-41,Aspire,UN.431SI.328,AMD,Ryzen 5 5500U,6,8GB,DDR4,NVMe PCIe,AMD Radeon Graphics,Integrated,Shared,15.6,FHD LED Display,1920x1080,No,1,Yes,No,Free-Dos,Titanium Grey,1.59,45,2,Taiwan
